TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T2483,C7056534,25-02-1992,M,GOPALGANJ,18087.33,21-10-2016,212235,50
T2484,C1990348,03-11-1996,F,FARIDABAD,14899.23,21-10-2016,210437,50
T2485,C5149035,01-11-1986,M,JAIPUR,124558.16,21-10-2016,205912,200
T2486,C1037046,08-03-1994,M,TIRUCHENDUR TALUK,3367.99,21-10-2016,205425,20
T2487,C7043975,24-05-1980,F,NEW DELHI,23001.19,21-10-2016,205438,1495
T2488,C3594234,21-11-1986,M,BHAVNAGAR,10238.63,21-10-2016,165445,100.85
T2489,C7055958,26-09-1961,F,MUMBAI,15549.81,21-10-2016,170132,2660.09
T2490,C4246878,1/1/1800,M,BANGALORE,2886.59,21-10-2016,170043,2340
T2491,C3732877,03-09-1994,M,YAMUNA NAGAR,59476.91,21-10-2016,161943,50
T2492,C1033918,20-07-1951,M,GORAKHPUR,84436.38,21-10-2016,162204,399
T2493,C8527116,30-10-1980,F,BANGALORE,24565.95,21-10-2016,154752,4000
T2494,C1338943,27-11-1980,M,PUNE,872386.37,21-10-2016,151117,257
T2495,C7267672,08-09-1989,M,NEW DELHI,26101.08,21-10-2016,151627,40
T2496,C6639430,25-09-1982,M,GURGAON,7060.09,21-10-2016,151841,130
T2497,C6742736,25-08-1989,M,CHANDRA SEKHARAPURAM PRAKASAM,1756.46,21-10-2016,151904,1170
T2498,C3987836,23-04-1983,M,THODAPUZHA,84088.09,21-10-2016,163026,780
T2499,C9074213,10-06-1988,M,BANGALORE,15834.56,21-10-2016,154219,0
T2500,C1795919,01-06-1971,M,MUMBAI,2782.78,21-10-2016,221018,233
T2501,C2437638,15-08-1985,M,INDORE,7971.16,21-10-2016,221206,1900
T2502,C6431222,30-06-1992,F,BANGALORE,6578.43,21-10-2016,195439,200
T2503,C8735647,16-08-1986,M,MUMBAI,139628.52,21-10-2016,192824,220
T2504,C3320516,18-05-1986,F,LUCKNOW,81154.82,21-10-2016,193214,30000
T2505,C5641871,08-06-1994,F,RAJAHMUNDRY,5714.36,21-10-2016,193113,147
T2506,C8948451,06-10-1961,M,GURGAON,360933.75,21-10-2016,152956,11510
T2507,C5725442,10-07-1984,M,RAIPUR,16370.7,21-10-2016,153157,237.82
T2508,C2933386,16-05-1988,M,PATNA,33039.82,21-10-2016,154857,200
T2509,C3642348,29-10-1981,F,MUMBAI,55878.83,21-10-2016,155215,2899
T2510,C7939233,1/1/1800,M,HOSPITAL BEHIND COIMBATORE,92597.62,21-10-2016,155311,200
T2511,C4940620,19-01-1987,M,BANGALORE,61458.27,21-10-2016,153020,779
T2512,C3129666,18-06-1992,M,BANGALORE,996.25,21-10-2016,163754,325
T2513,C5413618,22-12-1988,M,RALEIGH,245773.59,21-10-2016,160833,2271
T2514,C3742855,18-03-1987,F,MUMBAI,,21-10-2016,150602,300
T2515,C5425241,14-09-1962,M,DELHI,1197.58,21-10-2016,154845,25
T2516,C7913054,07-09-1983,F,BANGALORE,13273.12,21-10-2016,220556,1028
T2517,C6558933,12-05-1995,M,KANPUR NAGAR,10.28,21-10-2016,220915,18790
T2518,C5617777,24-03-1986,M,AHMEDABAD,89490.9,21-10-2016,213008,164
T2519,C8216911,25-03-1991,M,NEW DELHI,20274.56,21-10-2016,153919,597
T2520,C1536465,03-08-1975,M,MUMBAI,361905.35,21-10-2016,160933,1930
T2521,C8719278,14-12-1981,M,THANE MUMBAI,25547.02,21-10-2016,160803,200
T2522,C5412529,07-06-1987,M,MUMBAI,11434.49,21-10-2016,161031,2025
T2523,C8617621,03-09-1986,F,DELHI,21705.85,21-10-2016,155003,6670
T2524,C4119952,23-11-1987,F,THANE,16424.44,21-10-2016,155004,985
T2525,C6034386,22-05-1984,M,ITANAGAR,52362.11,21-10-2016,155005,150
T2526,C1730749,21-07-1984,M,CHENNAI,20928.89,21-10-2016,160641,550
T2527,C1239414,02-06-1993,M,BAHADURGARH,11837.11,21-10-2016,213325,62
T2528,C5712059,18-11-1994,M,GURGAON,27702.58,21-10-2016,213612,50
T2529,C7232138,29-11-1974,M,PUNE,97896.56,21-10-2016,211153,1028
T2530,C5030420,30-11-1976,M,MUMBAI,46085.15,21-10-2016,205008,620
T2531,C5734584,23-05-1990,M,BANGALORE,3100.76,21-10-2016,205104,200
T2532,C5534211,21-12-1992,M,DAMAN,55824.26,21-10-2016,211712,166.37
T2533,C6726317,1/1/1800,M,NAVI MUMBAI,34647.59,21-10-2016,212323,1045
T2534,C4017276,01-04-1980,M,NOIDA,40364.28,21-10-2016,212327,715.01
T2535,C5919848,03-02-1960,F,INDORE,3985.67,21-10-2016,212921,53000
T2536,C2924851,17-08-1989,M,VISAKHAPATNAM,56622.03,21-10-2016,195603,800
T2537,C8727348,02-02-1986,M,CHANDIGARH,4997.77,21-10-2016,195714,1365
T2538,C6139786,11-03-1977,M,THANE (WEST),37113.48,21-10-2016,155239,300
T2539,C1918028,24-11-1991,F,GURGAON,30567.48,21-10-2016,155448,50
T2540,C6116077,07-12-1956,F,DELHI,1697.11,21-10-2016,155449,1000
T2541,C3125432,24-05-1990,F,DEHRADUN,259.03,21-10-2016,154608,599
T2542,C7025088,01-09-1988,M,BANGALORE,56809.49,21-10-2016,154046,535
T2543,C3229827,15-12-1989,M,RUPNAGAR,8779.78,21-10-2016,155228,500
T2544,C4045627,16-10-1989,M,MUMBAI,12485.04,21-10-2016,153459,220
T2545,C4682287,25-09-1990,M,DELHI,57316.67,21-10-2016,161153,9
T2546,C3853539,13-03-1982,M,NEW DELHI,67262.4,21-10-2016,160707,710
T2547,C9026141,02-09-1993,M,VASAI,115908.29,21-10-2016,63353,8.09
T2548,C1315073,09-11-1990,F,DHENKANAL,5928.79,21-10-2016,160035,430
T2549,C6320273,28-05-1983,M,GURGAON,8130.51,21-10-2016,153827,218
T2550,C2923034,07-09-1991,M,VISAKHAPATNAM,14664.7,21-10-2016,153829,64
T2551,C8317679,19-06-1980,M,NAVI MUMBAI,66978.44,21-10-2016,154113,483.82
T2552,C1741335,19-09-1975,M,GURGAON,310288.19,21-10-2016,152003,3000
T2553,C3524517,28-01-1986,M,MUMBAI,52.62,21-10-2016,161322,1314
T2554,C1629871,07-05-1990,F,BANGALORE,10365.99,21-10-2016,154623,1216
T2555,C7475520,12-06-1982,M,MUMBAI,70141.28,21-10-2016,150951,793
T2556,C1025960,13-03-1987,M,RANGA REDDY,17189.06,21-10-2016,150952,103
T2557,C7823748,15-08-1979,M,MEERUT,8263.16,21-10-2016,124649,50
T2558,C6132481,18-08-1987,M,NELLORE,4370.97,21-10-2016,211154,140
T2559,C5227690,28-03-1979,M,MUMBAI,6583.74,21-10-2016,212221,2000
T2560,C3735765,01-08-1979,M,ALLAHABAD,2339.92,21-10-2016,212223,485
T2561,C6526962,07-07-1991,M,NORTH 24 PARGANAS,18980.15,21-10-2016,212621,20
T2562,C2828934,10-08-1989,M,ROAD MUMBAI,86221.05,21-10-2016,205259,58
T2563,C8029722,10-07-1989,M,CHENNAI,10399.63,21-10-2016,205516,542
T2564,C7732587,19-02-1989,M,HOSUR,16276.25,21-10-2016,205517,850
T2565,C5512064,29-12-1991,M,GURGAON,72290.31,21-10-2016,193428,425
T2566,C5422365,17-10-1992,M,GHAZIABAD,150681.34,21-10-2016,193607,499
T2567,C4623133,29-05-1985,F,SALEM,3472.98,21-10-2016,161255,1354
T2568,C4623685,15-06-1942,M,NOIDA,66815.9,21-10-2016,161640,825
T2569,C6833989,22-10-1994,F,NEW DELHI,23974.82,21-10-2016,152433,737.98
T2570,C5528171,15-08-1987,M,PALI,25000.01,21-10-2016,212757,965
T2571,C8440327,15-02-1987,M,UTTARA KANNADA,22220.06,21-10-2016,213329,33
T2572,C2385586,20-09-1968,M,TRIVANDRUM,712496.32,21-10-2016,154319,1807.74
T2573,C6720748,1/1/1800,M,KHARAR,123441.95,21-10-2016,150541,200
T2574,C7124290,24-05-1996,M,CHENNAI,42918.44,21-10-2016,150832,1000
T2575,C1934132,nan,F,MUMBAI,34058.49,21-10-2016,152147,1800
T2576,C7085912,28-12-1989,M,KANPUR,122580.12,21-10-2016,152158,219
T2577,C2787024,08-09-1990,M,DELHI,59880.42,21-10-2016,142118,250
T2578,C6816576,11-08-1983,M,SECTOR-21A FARIDABAD,6308.07,21-10-2016,142341,220
T2579,C3788844,27-03-1992,M,DELHI,9686.25,21-10-2016,151752,10999
T2580,C6016769,1/1/1800,M,GHAZIABAD,89633.04,21-10-2016,151809,500
T2581,C5325467,15-09-1964,M,MUMBAI,21220.6,21-10-2016,152042,3625.2
T2582,C6520960,10-04-1987,M,KANYAKUMARI,3342.3,21-10-2016,215931,50
T2583,C1839312,14-04-1993,M,BANGALORE,22957.04,21-10-2016,211718,363
T2584,C3535680,15-10-1980,M,PANCHKULA,631.68,21-10-2016,200127,1500
T2585,C1423379,13-03-1987,M,FARIDABAD,24278.68,21-10-2016,200717,145
T2586,C4940219,14-12-1978,M,NEW DELHI,22686.03,21-10-2016,205336,460
T2587,C6015614,08-11-1986,F,SRINAGAR,66.34,21-10-2016,204615,1746
T2588,C1124328,05-08-1991,M,NAVI MUMBAI,1404.54,21-10-2016,204617,713.9
T2589,C8133949,13-11-1978,M,HYDERABAD,61806.32,21-10-2016,193618,850
T2590,C3668372,03-05-1988,F,MUMBAI,11186.56,21-10-2016,192700,530
T2591,C1733561,04-03-1985,M,NOIDA,29707.76,21-10-2016,192839,57
T2592,C7122458,18-05-1985,M,HYDERABAD,13806.62,21-10-2016,192840,144
T2593,C1026734,30-06-1974,M,INDORE,18376.69,21-10-2016,151951,550
T2594,C4813113,21-10-1980,M,MYSORE,149010.63,21-10-2016,213629,650
T2595,C5451389,06-03-1990,F,HYDERABAD,10875.92,21-10-2016,213630,840
T2596,C8937237,31-08-1982,M,NEW DELHI,652.18,21-10-2016,154212,770
T2597,C7015811,26-09-1995,M,NEW DELHI,41.75,21-10-2016,154423,25
T2598,C1369971,23-03-1987,M,NEW DELHI,12324.76,21-10-2016,220535,874
T2599,C3524891,03-10-1987,M,KODAMBAKKAM,3823.04,21-10-2016,220706,50
T2600,C2740531,09-04-1987,M,NAVI MUMBAI,36168.08,21-10-2016,220708,775
T2601,C7460331,21-05-1983,M,CHENNAI,16179.72,21-10-2016,200618,255
T2602,C3722061,29-09-1979,M,PARNER,67820.9,21-10-2016,151150,33
T2603,C9042637,01-02-1991,M,MUMBAI,11558.23,21-10-2016,151421,249
T2604,C3318844,08-08-1997,M,BHARATPUR,961.85,21-10-2016,200049,465
T2605,C7221054,06-06-1983,M,NEW DELHI,0.43,21-10-2016,200050,43
T2606,C3889649,12-08-1983,M,MANDI GOBINDGARH,2182.56,21-10-2016,160446,4126
T2607,C6944940,10-11-1990,M,MAHARASHTRA MUMBAI,65529.65,21-10-2016,150909,150
T2608,C5030165,14-04-1989,M,NAVI MUMBAI,9275.91,21-10-2016,151731,90
T2609,C5557460,09-01-1980,M,RA PURAM,1540.62,21-10-2016,151912,25
T2610,C7833440,23-06-1987,F,MUMBAI,9904.14,21-10-2016,214803,600
T2611,C6239023,03-02-1985,M,PUNE,1972.56,21-10-2016,215255,1655
T2612,C3329015,09-06-1985,M,BANGALORE,13783.33,21-10-2016,212352,318
T2613,C2130769,1/1/1800,M,PUNE,201592.42,21-10-2016,212619,7593
T2614,C1721830,09-05-1992,M,BHUJ,2047.65,21-10-2016,213852,10
T2615,C1745157,01-07-1991,M,NEW DELHI,10618.24,21-10-2016,145804,200
T2616,C5042042,25-12-1987,F,YAMUNANAGAR,12719.89,21-10-2016,150316,2645
T2617,C6027923,07-09-1992,M,DELHI,34678.51,21-10-2016,160445,100
T2618,C8870271,28-06-1990,M,BAMBOLIM,9373.74,21-10-2016,160359,500
T2619,C3635066,13-06-1984,M,GURGAON,46882.27,21-10-2016,160555,376.75
T2620,C6122472,1/1/1800,M,CHANDIGARH,71004.8,21-10-2016,160505,1838
T2621,C4925220,05-09-1992,F,NEW DELHI,477156.52,21-10-2016,161400,4600
T2622,C2690118,06-05-1989,M,NOIDA,22850.88,21-10-2016,155940,262
T2623,C4923073,02-02-1986,M,NOIDA,480.02,21-10-2016,155941,100
T2624,C7930692,16-07-1993,M,HYDERABAD,5795.3,21-10-2016,152742,0
T2625,C1717745,1/1/1800,M,GURGAON,16369.59,21-10-2016,153818,10248
T2626,C5836050,15-06-1973,F,MUMBAI,2114.58,21-10-2016,160851,129
T2627,C8128570,04-08-1985,F,HYDERABAD,7371.9,21-10-2016,160537,489.18
T2628,C7919412,07-02-1991,F,NEW DELHI,37486.64,21-10-2016,161136,11846.4
T2629,C4513681,11-09-1973,M,GURGAON,90546.77,21-10-2016,161248,900
T2630,C5512349,27-03-1992,M,MUMBAI,70714.1,21-10-2016,154627,1550
T2631,C1536114,12-07-1984,M,SURAT,10191.55,21-10-2016,154631,200
T2632,C1130912,30-10-1990,F,KARNAL,1007.11,21-10-2016,153531,50
T2633,C5090452,17-03-1963,M,NEW DELHI,257342.94,21-10-2016,154007,524
T2634,C7632322,25-11-1980,F,UTTARPARA,10191.67,21-10-2016,150330,830
T2635,C6840782,16-09-1981,M,NEW DELHI,66150.98,21-10-2016,211125,2675
T2636,C8522115,19-07-1987,F,NEW DELHI,321.79,21-10-2016,211219,255
T2637,C5141156,05-11-1987,M,VASHI NAVI MUMBAI,7.03,21-10-2016,211643,300
T2638,C5015625,20-01-1984,M,JAMMU,1454.43,21-10-2016,153938,1419
T2639,C6611970,01-01-1996,F,KASHIPUR,7615.29,21-10-2016,154235,375
T2640,C6210744,1/1/1800,M,RAMANATHAPURAM,20692.42,21-10-2016,155106,2713
T2641,C2138517,08-07-1997,M,BHUBANESHWAR,32645.4,21-10-2016,155623,999
T2642,C4998521,28-01-1965,M,NEW DELHI,5336.67,21-10-2016,160139,233
T2643,C3764422,04-06-1971,M,BELGAUM,10231.18,21-10-2016,152638,2192
T2644,C1530046,22-11-1985,F,FARIDABAD,43373.68,21-10-2016,201111,1617.9
T2645,C4125059,19-06-1983,M,NEW DELHI,5527.36,21-10-2016,205546,1410
T2646,C4114232,01-09-1978,F,BANGALORE,356681.1,21-10-2016,205235,5006
T2647,C4540065,1/1/1800,M,DURGAPUR,24454.5,21-10-2016,203308,478
T2648,C7213550,19-01-1990,F,PUNE,3661.39,21-10-2016,195958,380
T2649,C5633061,15-08-1994,M,DELHI,2.85,21-10-2016,200003,332.01
T2650,C1324240,29-11-1994,M,BANGALORE,54218.12,21-10-2016,194837,105
T2651,C1491615,28-08-1995,M,KANPUR NAGAR,126352.67,21-10-2016,195522,132
T2652,C6514370,28-05-1985,M,MUMBAI,9875.27,21-10-2016,221553,4786
T2653,C4220856,13-10-1987,M,BANGALORE,81510.68,21-10-2016,224459,149
T2654,C7868075,04-01-1997,M,DELHI,5207.42,21-10-2016,224848,450
T2655,C6897067,22-10-1994,M,KRISHNA,404.24,21-10-2016,220924,555
T2656,C4310192,30-11-1988,M,SAKINAKA MUMBAI,760.3,21-10-2016,213412,810
T2657,C8639386,12-08-1989,M,NEW DELHI,8762.84,21-10-2016,142801,350
T2658,C1017888,05-03-1984,F,AHMEDABAD,41671.92,21-10-2016,213422,1000
T2659,C4538756,1/1/1800,M,BANGALORE,34018.79,21-10-2016,213723,1481
T2660,C2820977,03-03-1982,M,GHAZIABAD,263,21-10-2016,214046,2733
T2661,C5089384,26-05-1979,M,BANGALORE,501.1,21-10-2016,214050,499.5
T2662,C7314736,09-05-1983,M,MUMBAI,300425.12,21-10-2016,212301,3300
T2663,C7215148,22-05-1985,M,BELGAUM,50871.97,21-10-2016,151554,3500
T2664,C3379321,20-02-1991,M,SHILLLONG,1,21-10-2016,151557,37
T2665,C1233083,08-10-1980,M,GHAZIABAD,8882.58,21-10-2016,151559,1608.86
T2666,C6713548,10-04-1987,F,TIRUPATI URBAN,55845.38,21-10-2016,152325,5000.11
T2667,C3626921,18-07-1988,F,NEW DELHI,8.75,21-10-2016,150544,251.87
T2668,C6414113,05-12-1983,M,HOSHIARPUR,2825.5,21-10-2016,174142,1800
T2669,C1923873,07-08-1991,M,BANGALORE,3469.98,21-10-2016,165405,1127
T2670,C4338840,16-04-1995,M,BANGALORE,13377.72,21-10-2016,220008,500
T2671,C5532540,01-07-1982,M,GHAZIABAD,1011035.79,21-10-2016,203809,381
T2672,C1644729,17-09-1989,M,MUMBAI,4132.27,21-10-2016,153105,297
T2673,C4397046,13-01-1997,M,MUMBAI,185401.34,21-10-2016,30017,0
T2674,C7234264,16-08-1973,M,MUMBAI,157847.04,21-10-2016,141034,430
T2675,C5731091,07-11-1991,M,MUMBAI,35155.53,21-10-2016,141401,123
T2676,C3733961,12-03-1998,M,GHAZIABAD,5,21-10-2016,141402,150
T2677,C1053679,17-04-1988,F,GURGAON,6521.73,21-10-2016,160217,3407
T2678,C3127114,23-12-1988,F,NOIDA,53788.83,21-10-2016,151905,100
T2679,C2012691,04-01-1994,F,DELHI,273452.12,21-10-2016,160829,1246
T2680,C1637492,04-07-1970,M,LUDHIANA,20243.35,21-10-2016,161051,290
T2681,C4426455,02-06-1984,M,BANGALORE,387.7,21-10-2016,161053,633
T2682,C5228585,04-08-1985,F,HYDERABAD,7371.9,21-10-2016,160737,489.18
T2683,C1555712,12-08-1986,M,NOIDA,13570.07,21-10-2016,194515,89
T2684,C4136485,22-05-1985,M,FORT MUMBAI,8174.45,21-10-2016,194516,288.03
T2685,C4437691,12-02-1986,F,RANGA REDDY,67064.5,21-10-2016,222854,1990
T2686,C2111019,14-02-1985,M,KOLHAPUR,4644.5,21-10-2016,213837,360
T2687,C3876767,16-12-1980,M,GURGAON,240548.11,21-10-2016,212625,193
T2688,C2310617,01-05-1985,M,NEW DELHI,4695.95,21-10-2016,212629,100
T2689,C2333586,29-05-1994,M,CHENNAI,13649.43,21-10-2016,212923,620
T2690,C8634220,01-07-1985,M,JAIPUR,81850.41,21-10-2016,212741,1087
T2691,C1219268,26-07-1986,M,BHIWADI,68920.33,21-10-2016,204229,4101
T2692,C8927859,12-07-1986,M,AJMER,258.83,21-10-2016,201022,1320
T2693,C7516481,19-12-1996,M,MOHALI,7036.2,21-10-2016,193308,6000
T2694,C5515749,1/1/1800,M,DELHI,5401.99,21-10-2016,214148,392
T2695,C7031311,08-06-1960,M,MUMBAI,78903.88,21-10-2016,214153,1033.15
T2696,C4624367,26-08-1995,M,KANPUR,39799.66,21-10-2016,214745,53
T2697,C8726978,04-06-1983,M,FARIDABAD,63207.57,21-10-2016,214919,156.38
T2698,C2533642,09-09-1973,M,MUMBAI,307097.28,21-10-2016,215015,429.18
T2699,C6229061,24-07-1994,M,CHANDIGARH,3188.18,21-10-2016,215016,20
T2700,C5838370,02-07-1982,M,ZIRAKPUR,60949.06,21-10-2016,153205,50
T2701,C8937653,10-02-1979,M,LUCKNOW,978298.68,21-10-2016,160124,3000
T2702,C8530528,01-01-1992,F,KARIMNAGAR,38506.98,21-10-2016,160125,200
T2703,C4125542,07-08-1988,F,GREATER NOIDA,190724.96,21-10-2016,163623,300
T2704,C3240524,04-02-1996,M,MEHSANA,4002.21,21-10-2016,154823,70
T2705,C3864590,11-01-1981,M,MUMBAI,12141.05,21-10-2016,212256,145
T2706,C4930628,15-05-1981,M,PUNE,3099.57,21-10-2016,203242,30
T2707,C4715819,21-03-1979,M,MUMBAI,2797.57,21-10-2016,203245,349
T2708,C4837990,16-03-1991,M,BIJNOR,95.99,21-10-2016,203443,100
T2709,C1331581,06-06-1985,M,AHMEDABAD,162702.14,21-10-2016,203618,200
T2710,C4412537,06-02-1980,M,MUKTSAR,19040.29,21-10-2016,193447,86
T2711,C2012531,03-04-1975,M,AGRA,183711.95,21-10-2016,220027,175
T2712,C5724843,1/1/1800,M,BHIWADI,27483.65,21-10-2016,160203,100
T2713,C5333831,15-04-1990,M,BANGALORE,475011.1,21-10-2016,160415,225
T2714,C2726333,30-07-1981,M,NEW DELHI,84613.27,21-10-2016,195928,400
T2715,C4827379,31-10-1976,F,KOLKATA,37709.78,21-10-2016,195929,1000
T2716,C4034614,17-09-1987,M,SALEM,39430.27,21-10-2016,200022,530.55
T2717,C2727447,09-09-1970,M,DELHI,63681.01,21-10-2016,200031,254
T2718,C8717549,10-07-1973,M,MUMBAI,67697.88,21-10-2016,200103,320
T2719,C1423822,07-09-1994,M,AMRITSAR,6549.34,21-10-2016,155255,280
T2720,C7929611,08-10-1977,M,THANE,54353.5,21-10-2016,160244,1545
T2721,C5910712,30-11-1993,F,GANGTOK,28812.93,21-10-2016,152803,500
T2722,C2726478,16-09-1983,M,NEW DELHI,218759.95,21-10-2016,164329,700
T2723,C1642951,10-07-1986,M,VARANASI,14303.91,21-10-2016,155743,25
T2724,C1015373,09-08-1980,M,NOIDA,588350.11,21-10-2016,152845,200
T2725,C6515877,26-02-1990,F,KOLKATA,33518.84,21-10-2016,161438,1500
T2726,C2234990,11-11-1998,M,RAJKOT,4102.18,21-10-2016,155850,50
T2727,C6941919,21-03-1991,F,HYDERABAD,2540.13,21-10-2016,152930,10
T2728,C3034270,20-01-1983,M,NEW DELHI,9145.36,21-10-2016,160519,263
T2729,C2841913,22-09-1956,M,MUMBAI,88598.42,21-10-2016,161503,238
T2730,C3541117,05-07-1991,F,TIRUPUR,7823.2,21-10-2016,152125,509
T2731,C6641160,27-07-1992,M,GHANSOLI,5838.69,21-10-2016,160720,151.72
T2732,C7327726,30-06-1989,F,CHANDIGARH,190306.79,21-10-2016,160757,15980
T2733,C7622379,19-03-1984,F,PUNE,173315.38,21-10-2016,161524,120
T2734,C2314959,01-08-1993,M,JAIPUR,482006.26,21-10-2016,155956,100
T2735,C8923784,04-08-1973,F,THANE,70270.31,21-10-2016,165612,1500
T2736,C5622431,27-10-1986,M,AHMEDABAD,27.68,21-10-2016,164419,53000
T2737,C1725331,01-03-1986,M,GURGAON,577313.02,21-10-2016,71552,200
T2738,C8033255,23-06-1988,F,NEW DELHI,48931.21,21-10-2016,165103,1498
T2739,C6221419,22-08-1984,M,JAMSHEDPUR,18716.91,21-10-2016,172410,3854
T2740,C8439987,30-10-1987,M,UDUPI,1328.76,21-10-2016,161841,100
T2741,C5717871,11-01-1994,M,MUMBAI,2301.64,21-10-2016,162118,206
T2742,C6838187,12-10-1994,F,J B NGR ANDHERI E MUMBAI,8008.79,21-10-2016,150634,481
T2743,C5137811,02-09-1992,M,THANE,14764.01,21-10-2016,151900,680
T2744,C7123337,06-12-1991,M,KHAIRTHAL,39855.31,21-10-2016,151901,1975
T2745,C1135783,23-10-1981,M,CHENNAI,41850.38,21-10-2016,165520,1326
T2746,C3820445,05-10-1969,M,BANGALORE,26886.66,21-10-2016,160642,4100
T2747,C2511553,15-02-1992,M,DELHI,8797.55,21-10-2016,161130,500
T2748,C3123840,02-10-1960,F,CHANDIGARH,1459633.62,21-10-2016,160356,1558
T2749,C7934141,06-06-1985,M,JAIPUR,93.6,21-10-2016,162336,335
T2750,C6226592,02-10-1985,M,AURANGABAD,2447.92,21-10-2016,223702,150
T2751,C7938339,15-10-1987,M,NAVI MUMBAI,1556.83,21-10-2016,224025,390
T2752,C1022935,19-03-1991,F,DELHI,36629.79,21-10-2016,224029,2905
T2753,C2914166,19-09-1984,M,NEW DELHI,634188.12,21-10-2016,224035,154
T2754,C7616111,06-08-1978,F,MUMBAI,109901.28,21-10-2016,224516,1527
T2755,C8741169,23-02-1983,M,NEW DELHI,26384.16,21-10-2016,212312,100
T2756,C2621819,10-08-1995,M,BAREILLY,10523.26,21-10-2016,212314,80
T2757,C3835233,30-12-1996,M,ALWAR,39670.01,21-10-2016,212328,75
T2758,C8632717,1/1/1800,F,PUNE,56114.46,21-10-2016,151516,500
T2759,C4084721,25-05-1976,M,NOIDA,54699.02,21-10-2016,160439,340
T2760,C8230925,05-10-1982,F,NEW DELHI,318334.15,21-10-2016,160709,548
T2761,C2230276,20-10-1989,M,AHMEDABAD,13913.45,21-10-2016,160938,4157.1
T2762,C5712446,21-10-1983,F,DELHI,225387.87,21-10-2016,163018,598
T2763,C6818051,23-10-1992,M,FAIZABAD,112887.68,21-10-2016,205922,85
T2764,C8720035,23-06-1996,F,MUMBAI,71913.19,21-10-2016,204758,188
T2765,C1614867,16-09-1980,M,NADIA,25092.97,21-10-2016,204759,430.38
T2766,C8823977,18-01-1978,F,GURGAON,204863.48,21-10-2016,203256,4403
T2767,C1936852,27-02-1984,F,BANGALORE,8326.22,21-10-2016,82606,1
T2768,C3417429,25-11-1996,M,CHENNAI,2519.44,21-10-2016,212443,400
T2769,C7614025,04-10-1972,M,NAVI MUMBAI,56659.59,21-10-2016,212444,4810
T2770,C4731970,28-10-1982,M,BANGALORE,141.01,21-10-2016,212714,549
T2771,C8334981,17-03-1992,M,GURGAON,28481.86,21-10-2016,212941,568
T2772,C4912086,19-01-1970,F,DELHI,136216.56,21-10-2016,163309,300
T2773,C2541924,22-09-1956,M,MUMBAI,88598.42,21-10-2016,160937,536.26
T2774,C7225135,06-06-1976,M,MUMBAI,50218.62,21-10-2016,160940,1999
T2775,C8738813,10-06-1984,M,GHAZIABAD,13455.31,21-10-2016,160949,29
T2776,C8312532,05-05-1952,M,GANGTOK,654305.43,21-10-2016,54935,150
T2777,C5219256,04-03-1991,M,GURGAON,9378.21,21-10-2016,152200,380
T2778,C7730518,23-11-1985,M,NEW DELHI,5775.29,21-10-2016,152149,130
T2779,C1741592,24-08-1988,M,AMRITSAR,43858.35,21-10-2016,202745,3000
T2780,C6311011,18-01-1991,M,NAGPUR,395208.93,21-10-2016,163219,2773
T2781,C1514856,15-04-1983,M,BANGALORE,16020.45,21-10-2016,163453,1000
T2782,C1126283,13-07-1969,M,MUMBAI,368480.39,21-10-2016,152807,460
T2783,C6011556,20-01-1996,M,BULANDSHAHR,342.98,21-10-2016,153046,50
T2784,C4624025,11-03-1991,M,DELHI,775933.42,21-10-2016,163208,673
T2785,C5037749,01-08-1985,F,NEW DELHI,190980.13,21-10-2016,163217,20
T2786,C8634959,03-05-1994,F,ERODE,20.68,21-10-2016,163442,50
T2787,C8725892,03-02-1990,M,JHUNJHUNU,1026.95,21-10-2016,163310,30
T2788,C5814742,07-12-1996,F,MUMBAI,0.24,21-10-2016,163313,260
T2789,C4037170,20-10-1982,M,NOIDA,50439.98,21-10-2016,162608,166
T2790,C2230058,31-01-1985,M,DELHI,16880.94,21-10-2016,162822,1999
T2791,C4919483,05-02-1990,M,ROAD FARIDABAD,59581.06,21-10-2016,163104,7147
T2792,C7641542,08-08-1989,M,GURGAON,42631.97,21-10-2016,203232,497.31
T2793,C3414457,1/1/1800,M,CHENNAI,27021.05,21-10-2016,203606,1500
T2794,C1110423,21-03-1989,M,KOTA,33797.92,21-10-2016,203005,2000
T2795,C5610862,18-04-1944,M,MUMBAI,225590.29,21-10-2016,202650,2794
T2796,C6322859,03-12-1981,M,NEW DLEHI,120559.08,21-10-2016,203112,1142
T2797,C2540314,01-07-1985,M,DELHI,10707.18,21-10-2016,203329,1080
T2798,C6310220,10-07-1991,F,VJB UDYAN MUMBAI,14075.25,21-10-2016,161517,67
T2799,C1885817,21-11-1994,F,TIRUVALLUR,14457.69,21-10-2016,155643,30
T2800,C5029234,22-03-1964,F,DELHI,443372.83,21-10-2016,155648,455
T2801,C2725722,23-12-1979,F,NEW DELHI,711106.11,21-10-2016,194521,99
T2802,C2587971,04-10-1983,M,DELHI,25181.79,21-10-2016,194720,117
T2803,C3012188,1/1/1800,M,TRICHY,846052.44,21-10-2016,195048,4733
T2804,C6916666,12-06-1996,M,HOSHIARPUR,20643.59,21-10-2016,195854,482
T2805,C2037233,1/1/1800,M,NEW DELHI,549695.74,21-10-2016,223115,11350
